Connector , Node662 , weight = 0
Node0 , Node0, Weight: 983674
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 983674
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 983674
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 983674
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 983674
Node0 , Node0, Weight: 0 
Node-532 , Node-532', Weight: 25517
Node2 , Node0, Weight: 988149
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 988139
Node0 , Node0, Weight: 0 
Node2 , Node2', Weight: 4450
Node-995 , Node0, Weight: 1063992
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1063982
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1063982
Node0 , Node50, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1063982
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1063982
Node0 , Node50, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1063982
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1063982
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1063982
Node0 , Node0, Weight: 0 
Node-995 , Node-995', Weight: 75741
Node480 , Node0, Weight: 1107192
Node10 , Node0, Weight: 1107182
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1107182
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1107182
Node0 , Node0, Weight: 0 
Node480 , Node480', Weight: 42625
Node145 , Node0, Weight: 1112265
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1112255
Node0 , Node0, Weight: 0 
Node145 , Node145', Weight: 5064
Node-972 , Node0, Weight: 1113373
Node0 , Node0, Weight: 1113363
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1113363
Node0 , Node0, Weight: 0 
Node-972 , Node-972', Weight: 1105
Node-281 , Node0, Weight: 1201772
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1201762
Node0 , Node0, Weight: 0 
